round,mean_cooperation,std_cooperation,min_cooperation,max_cooperation,mean_payoff,std_payoff
159,0.4634397722165151,0.03616272692253478,0.3475609756097561,0.524904214559387,8.471461235574179,0.4094900574012953
160,0.46425462162150466,0.032660182259208685,0.3853658536585366,0.5190476190476191,8.413077889141395,0.393498336637483
161,0.45982800749188846,0.04286486257175075,0.35609756097560974,0.5333333333333333,8.384655774760866,0.49206782262229876
162,0.4666791093743369,0.03950356739546768,0.38414634146341464,0.5333333333333333,8.489323975782165,0.3882791832822318
163,0.46804177267610864,0.03479104591634618,0.3785310734463277,0.5298507462686567,8.547164890120861,0.3295139452498743
164,0.4670892308425036,0.03700391974649124,0.3559322033898305,0.5333333333333333,8.63325470824886,0.39131077927596425
165,0.4761600623592196,0.036722454573782176,0.384180790960452,0.5363321799307958,8.64286973337681,0.3606895220061823
166,0.47757892625743875,0.03992533080640317,0.3954802259887006,0.5467128027681661,8.643026836601413,0.3082800364163709
167,0.48013732704717554,0.03633466691807974,0.384180790960452,0.524904214559387,8.66006001438554,0.35545801715392317
168,0.4796362164130995,0.03882201150238835,0.3785310734463277,0.5426356589147286,8.639554360469331,0.36132343073565343
169,0.471013433264582,0.042017679460235983,0.37142857142857144,0.5302325581395348,8.54547810164804,0.40869731478238236
170,0.47731396981345103,0.0390198742338487,0.384180790960452,0.5324074074074074,8.658089722058602,0.41406943120883427
171,0.47456749504883855,0.03924153637154822,0.4180790960451977,0.5416666666666666,8.622161984156008,0.36685999441807626
172,0.4810792138573184,0.04058105128778799,0.41358024691358025,0.5581395348837209,8.641975880543047,0.3804667014511814
173,0.4820870655536426,0.04622444273647937,0.4074074074074074,0.5888888888888889,8.660764085219592,0.40060685964323156
174,0.4779593482702534,0.039614812160358226,0.38271604938271603,0.5555555555555556,8.702666469002654,0.438753389714846
175,0.4776089246069702,0.035872178684548624,0.41203703703703703,0.5521472392638037,8.580754215861504,0.43263046110894415
176,0.47864509611897516,0.03622433654999544,0.4166666666666667,0.588957055214724,8.592330676647942,0.41343624725018446
177,0.476743520099162,0.03723050453790028,0.4305555555555556,0.588957055214724,8.633339219619783,0.40575868019578354
178,0.4729415247638452,0.035282827536251574,0.4343065693430657,0.5720930232558139,8.59243006021935,0.32997571693849154
179,0.4731783380430245,0.04050446508736096,0.3898305084745763,0.5720930232558139,8.608007622962566,0.33096036475489216
180,0.4766277792741141,0.04411373755358245,0.3728813559322034,0.5806451612903226,8.569361170251616,0.3952341700581785
181,0.4726797049108303,0.04419958319895307,0.384180790960452,0.5953488372093023,8.526780907620644,0.31969756686879675
182,0.47493321090322554,0.04759516351849439,0.3672316384180791,0.5906976744186047,8.521303717577984,0.3635233855550817
183,0.4778858043765292,0.03835337683298068,0.3898305084745763,0.5507246376811594,8.635044409341287,0.29774344400729413
184,0.4784233633514879,0.040967073015519044,0.384180790960452,0.5416666666666666,8.63599216082057,0.37007939848054816
185,0.4746881781252801,0.04180935553748223,0.3952380952380952,0.5652173913043478,8.599369096915952,0.350354348611696
186,0.47577203246872224,0.04283381743005937,0.3727810650887574,0.5603448275862069,8.645305627165461,0.36910257565087434
187,0.4683145178733746,0.037184655924341115,0.378698224852071,0.5217391304347826,8.530856627711879,0.43953047248204674
188,0.46931191824231383,0.03941801820049011,0.4050179211469534,0.5685483870967742,8.533901319033577,0.4195870105289886
189,0.47238764080188816,0.0393021576413289,0.40860215053763443,0.5645161290322581,8.523879882092317,0.3541354899870328
190,0.4731792149982584,0.04155569306054905,0.3930131004366812,0.5725806451612904,8.541485978178182,0.37350630023645937
191,0.47697642054630524,0.04112450141544052,0.4141791044776119,0.5714285714285714,8.619633599978586,0.3553688739897812
192,0.47104859936031834,0.04314390146374158,0.3917910447761194,0.5526315789473685,8.611252139378246,0.3904589243907299
193,0.4749495680289378,0.04075815765221447,0.3906810035842294,0.5604838709677419,8.592153750847672,0.38074005151644524
194,0.47232081704359674,0.038161745385307394,0.4014336917562724,0.5564516129032258,8.534693039123665,0.37991273911936263
195,0.4652681561712014,0.0368533902437085,0.39552238805970147,0.5362903225806451,8.521307729074945,0.38012079740769245
196,0.46681632383680893,0.03660983746018992,0.396078431372549,0.5362903225806451,8.506557354751918,0.3749196624927251
197,0.4671024796231913,0.03628301251237667,0.3946360153256705,0.5303030303030303,8.531754623351553,0.3419002308968145
198,0.4706084293328899,0.03632041723042284,0.403921568627451,0.5437956204379562,8.584760281642016,0.42743387858017756
199,0.47272677988751466,0.03553252726130339,0.4111111111111111,0.5265151515151515,8.576836372592481,0.38968149396017
200,0.4740657347975264,0.03542491714887426,0.4111111111111111,0.5370370370370371,8.534042516692145,0.36130745119509194
201,0.47082224184835564,0.033892617887542324,0.37777777777777777,0.5246913580246914,8.503932593586555,0.3248535236182088
202,0.4710459858803446,0.038047843114777345,0.34444444444444444,0.5151515151515151,8.516842040079606,0.4260738053643337
203,0.4736865474853356,0.031525756555644394,0.4157706093189964,0.5308641975308642,8.542523260516392,0.3469555766230534
204,0.4762612912739774,0.03234853232847326,0.37777777777777777,0.5277777777777778,8.527488776980984,0.3928090266698625
205,0.4782159848388678,0.03670835278532596,0.4,0.5649717514124294,8.571775156040092,0.39910795495997453
206,0.4726490693244186,0.038333234794350246,0.36666666666666664,0.532608695652174,8.528935624097196,0.44930087588622525
207,0.47691404244807106,0.03638573978787193,0.4,0.5450980392156862,8.611132593376222,0.3226012508075384
208,0.47470906392578255,0.037768909992994,0.40853658536585363,0.5562130177514792,8.53532224233492,0.33118966528765903
209,0.4741178085375569,0.03980250267763757,0.4,0.5739644970414202,8.53582695157718,0.3075370956535247
210,0.47139661209505884,0.04178585117833247,0.4148471615720524,0.5976331360946746,8.529157148065096,0.353016984073624
211,0.472342572482631,0.04151326173087114,0.388646288209607,0.5739644970414202,8.560746746002483,0.3399931083046103
212,0.47895759408291,0.04268740099415349,0.3930131004366812,0.5646551724137931,8.634214952396151,0.38414020663094145
213,0.47582592956583697,0.053438865684495296,0.34934497816593885,0.5764705882352941,8.570497992147219,0.4995253203390187
214,0.47744808120739973,0.05104761261298725,0.34934497816593885,0.5568627450980392,8.58673504926767,0.507603289677405
215,0.4734536019578303,0.043689368723721644,0.3950617283950617,0.5387931034482759,8.560301612758995,0.40061766622543293
216,0.47729857847487456,0.04795493055418231,0.3950617283950617,0.5536723163841808,8.587670743554547,0.37641022560848214
217,0.4788252133060803,0.043253608501569854,0.3888888888888889,0.5536723163841808,8.60133053523142,0.3719930920625168
218,0.4747341207777765,0.03777796017689112,0.4024390243902439,0.5467128027681661,8.492241023946345,0.34793132234435875
219,0.47567970363166173,0.04042292306872301,0.3902439024390244,0.5555555555555556,8.5414913006523,0.40175122891868553
220,0.4782215709908073,0.03773294408617473,0.42201834862385323,0.5501730103806228,8.526285206207808,0.36019732731933446
221,0.47126190870964485,0.04370616435239421,0.4036697247706422,0.5740740740740741,8.513628194488454,0.34941009136470136
222,0.47209960936200823,0.0429873518805922,0.38990825688073394,0.5740740740740741,8.528392211997751,0.4199282887005701
