eta_s,delta_pi,run_id,internal_cooperation,std_between_communities,mean_payoff
0.2,0.8,0,0.026256851684760895,0.01682086470530597,0.30668872801091107
0.2,0.8,5,0.02760320774515876,0.016731896028371832,0.32698960236945174
0.2,0.55,10,0.05254068861462838,0.0214758942022169,0.5972249663724417
0.2,0.8,1,0.021852255138348525,0.013279032231672632,0.2615506312241572
0.2,0.8,2,0.023453519044197235,0.01295337303182149,0.27526463684950664
0.2,0.8,3,0.025361143910771145,0.014729207708422728,0.2933853666773456
0.2,0.8,4,0.0259503021054559,0.018945004229594255,0.30154789530997184
0.2,0.8,8,0.02546024134603558,0.015698713539667276,0.2969367895469275
0.2,0.8,9,0.02603832901926879,0.013697477026606232,0.30502122626630424
0.2,0.8,6,0.0261153482687033,0.017328816347967246,0.30373306082823903
0.2,0.8,7,0.025750633261152008,0.015212702281344722,0.30264755661130194
0.2,1.0,5,0.018202311690914283,0.011015865403856968,0.21777925734687414
0.2,1.0,0,0.019538135631854466,0.015593062642420434,0.22878468240243163
0.2,1.0,1,0.017089005347949642,0.011025864318670826,0.20048152663531343
0.2,0.8,10,0.023189988370093687,0.01272674698589582,0.2737522309770715
0.2,1.0,2,0.016784101082192523,0.01185903690741484,0.19874669088743369
0.2,1.0,3,0.016965273025974024,0.01281514666107283,0.19984693564922146
0.2,1.0,4,0.018237303919144576,0.01392364252409647,0.21498580382665092
0.2,1.0,8,0.017245936076931336,0.012742481154522808,0.20369274673035648
0.2,1.0,7,0.020151887257590574,0.014429320604582541,0.2355930045464093
0.2,1.0,9,0.019042673220317618,0.01435580695614773,0.22242481674845446
0.2,1.0,6,0.018241475656125602,0.014326484423493078,0.21724359315927877
0.3,0.0,0,0.5346800757316235,0.057523185655396866,4.544311487006727
0.3,0.0,5,0.5363255101852874,0.05763834911333104,4.5469173277590835
0.3,0.0,1,0.5284105154994387,0.0654622583564323,4.475853173468265
0.3,0.0,3,0.5218509170979878,0.06365320536764514,4.4577265441343465
0.3,0.0,2,0.525152254218807,0.06156269325214927,4.466561776259179
0.3,0.0,4,0.534851442650235,0.07048064157133571,4.542269434416482
0.2,1.0,10,0.019033205214835543,0.012917141224845125,0.22666455985494538
0.3,0.0,8,0.5292427837200742,0.05148409417910356,4.505930972167214
0.3,0.0,6,0.5308752928049755,0.0629521955307314,4.496605618551544
0.3,0.0,7,0.5317135728901919,0.057714126118048506,4.540108448548391
0.3,0.0,9,0.5287449206137531,0.06260594812234985,4.500420857597252
0.3,0.02,0,0.4956579713146611,0.0595498546157955,4.286217202853437
0.3,0.0,10,0.5388945366304863,0.05135784496229346,4.56560577439866
0.3,0.02,1,0.48592069939007304,0.0621021537818162,4.220685332279175
0.3,0.02,5,0.505466902839216,0.07029382372928718,4.344669390329175
0.3,0.02,2,0.49505476774745477,0.06434647251760989,4.294874387904979
0.3,0.02,3,0.4857317826222075,0.060698316755288646,4.239467985166502
0.3,0.02,4,0.4952824525602629,0.06067466521485003,4.313345527306346
0.3,0.02,8,0.497058752375272,0.06626246838128245,4.286308270720555
0.3,0.02,6,0.49005365909261056,0.05966403975697378,4.257867283013241
0.3,0.02,9,0.4919983181379867,0.056033852162005085,4.273683083201428
0.3,0.02,7,0.5071629320525999,0.06819299936298875,4.347555146268971
0.3,0.05,0,0.43563812231994525,0.05363437033522961,3.914611063987682
0.3,0.02,10,0.49414579346524024,0.055397205571659745,4.3021894966586816
0.3,0.05,5,0.44200250425920445,0.06259173129225917,3.9334809295731623
0.3,0.05,1,0.44845132169490937,0.05899631829022309,3.970601318286469
0.3,0.05,3,0.4422555676715082,0.06372173078128655,3.9518370170919286
0.3,0.05,2,0.4485274373973629,0.05867095706440573,3.9947661908605876
0.3,0.05,4,0.44728826987947995,0.06023558117619167,3.9565243202065203
0.3,0.05,9,0.44725922339774776,0.06588718490582135,3.9826341028871197
0.3,0.05,8,0.4371920406661496,0.06721712221104013,3.9177387608615946
0.3,0.05,7,0.4560858944214373,0.07489008050676943,4.0100823613894745
0.3,0.05,6,0.4554408715619039,0.0532311224566381,4.031732019899131
0.3,0.1,0,0.3559347059748852,0.06682384550691195,3.3373354493056966
0.3,0.05,10,0.43844373135989256,0.0599827324528263,3.9311618839777265
0.3,0.1,5,0.3664096841656418,0.06772444853884924,3.4016284867663593
0.3,0.1,1,0.3675336659417696,0.06478322978580137,3.4248957201038626
0.3,0.1,2,0.3630405837043627,0.05706545812629242,3.3851388884303786
0.3,0.1,3,0.3665527236566855,0.05935273588659534,3.4021656667266718
0.3,0.1,4,0.3616747356872051,0.06220541377353049,3.377786000358773
0.3,0.1,8,0.3708714372471664,0.05806783936236254,3.440710759635168
0.3,0.1,7,0.36845001903958147,0.06484950264609017,3.4004036834248
0.3,0.1,9,0.37004544800363026,0.06447651752112143,3.420622267493954
0.3,0.1,6,0.3629628107001407,0.059339311953999115,3.3969069114498525
0.3,0.2,0,0.23451385573139358,0.04953637829022182,2.3688531589494803
0.3,0.2,1,0.24411963069290718,0.06014296591472092,2.433083869111528
0.3,0.2,5,0.2388809742478289,0.05344263308128843,2.3913314271544897
0.3,0.1,10,0.35634103411591506,0.05130377283867354,3.3425704324438015
0.3,0.2,2,0.22834241580644474,0.050298620990118705,2.3085369418594595
0.3,0.2,3,0.23421276748984676,0.052209127639571404,2.3513225457992597
0.3,0.2,4,0.23196304195323342,0.05307965127687978,2.337833409360778
0.3,0.2,8,0.23452934679314894,0.05334040138159595,2.3482339370567025
0.3,0.2,9,0.24126910596283896,0.049609015588981266,2.4114787436326175
0.3,0.2,6,0.2373120691183665,0.05016284967227899,2.376886271233595
0.3,0.2,7,0.2415990129774976,0.05046593062880919,2.4246748086569867
0.3,0.35,5,0.14026918598194002,0.04248474481377068,1.4947366475784003
0.3,0.35,0,0.14146042728274888,0.039107512176030326,1.5138442375337888
0.3,0.2,10,0.23545239960755282,0.04488936097047296,2.3672665254833616
0.3,0.35,3,0.13584521247757572,0.03981107836129407,1.462776677247342
0.3,0.35,1,0.13172656051975118,0.04267714513060225,1.4076952450134248
0.3,0.35,2,0.135194562591859,0.036165886912502096,1.4490743900474399
0.3,0.35,4,0.1284140141978345,0.03882437397330558,1.3776058255085764
0.3,0.35,8,0.13019773579728722,0.03886399692943212,1.4006434339296923
0.3,0.35,7,0.1307647918929646,0.03977900729029749,1.4061100513575555
0.3,0.35,9,0.13767191180568855,0.03886570508433898,1.473838227543768
0.3,0.35,6,0.13545165254994687,0.03890044988424647,1.442783751337822
0.3,0.55,5,0.06931468411680428,0.025657200532722774,0.7782935812047879
0.3,0.55,0,0.06770654642839989,0.02977686143318767,0.7545532412778406
0.3,0.35,10,0.13445915107198617,0.03565040679960932,1.438416970023617
0.3,0.55,1,0.06615375257539875,0.023896503404543294,0.7461020040968274
0.3,0.55,3,0.07012226593942282,0.03023230006186286,0.7873236090589988
0.3,0.55,2,0.06860438414044202,0.027602132128260817,0.7589373950702881
0.3,0.55,4,0.07085934414450686,0.026781629414613616,0.7983443135758573
0.3,0.55,8,0.06490500947898084,0.024766541101349855,0.7369745958975714
0.3,0.55,9,0.06986975021038681,0.032832779084416314,0.7836509201657118
0.3,0.55,6,0.06789595075976089,0.02499768853742539,0.7677465375592025
0.3,0.55,7,0.06962228271355823,0.02949925783902114,0.7884212182451745
0.3,0.55,10,0.06919240556539895,0.02649565235136957,0.7730324571047129
0.3,0.8,0,0.03386592188688984,0.015709413513550027,0.3926929889136457
0.3,0.8,5,0.034863623886521915,0.017731904204015388,0.40157138286377025
0.3,0.8,1,0.033377285876654963,0.018759618390649522,0.38221530329829245
0.3,0.8,2,0.03178398752429591,0.016798500471224966,0.36475527343602565
0.3,0.8,3,0.03082597636455448,0.0165047282643342,0.3607541641537818
0.3,0.8,4,0.03279011720197592,0.017804254600569877,0.381424405819131
0.3,0.8,8,0.032732155281972056,0.015991319326206652,0.37468615793782833
0.3,0.8,9,0.03146800642174893,0.0126640641680021,0.3664086599533261
0.3,0.8,7,0.031945484571797834,0.014848955111642128,0.37248954621271496
0.3,0.8,6,0.028971999404507776,0.017475897307854506,0.33120531008086196
0.3,1.0,5,0.020380990220373943,0.015437878424054266,0.2399984419604957
0.3,1.0,0,0.021620728645091916,0.016222132459607706,0.2529303148191767
0.3,0.8,10,0.03128385393913409,0.01707225211912766,0.36266311941332324
0.3,1.0,1,0.021207243614199022,0.015794202610320614,0.25057842612513426
0.3,1.0,2,0.02195540241361068,0.0185962815141096,0.255673554226116
0.3,1.0,3,0.02134335746300282,0.016524478998761607,0.24710721701845867
0.3,1.0,4,0.021156941828002387,0.014999184988550199,0.24826566787123172
0.3,1.0,8,0.022890566985422526,0.0158328771880278,0.26801437356710506
0.3,1.0,9,0.019776531649783106,0.014987229695309296,0.23352693231264643
0.3,1.0,7,0.019369483697001602,0.01611001188337813,0.22727203334657808
0.3,1.0,6,0.017733626375697892,0.013846530544463265,0.20950207437816615
0.45,0.0,0,0.5430668825851263,0.06020449364051747,4.603857401782768
0.45,0.0,1,0.5268603589835399,0.054234157470777436,4.500222790294519
0.45,0.0,5,0.5426490694354572,0.0582942312984317,4.604928788271274
0.45,0.0,2,0.5259612116460989,0.05828445218421412,4.506836427484713
0.45,0.0,3,0.5305209186859173,0.05582732999410366,4.5424464013170995
0.45,0.0,4,0.5315930114710746,0.05550745946175237,4.540416583713966
0.3,1.0,10,0.016444641711877196,0.011003158444808364,0.19314880607814444
0.45,0.0,8,0.5280019171702839,0.06422306713926362,4.5044346162775275
0.45,0.0,9,0.524235493062972,0.05069811620040439,4.507888796526632
0.45,0.0,7,0.5252605796553185,0.06319586257685662,4.505654826196769
0.45,0.0,6,0.5167331202830051,0.055828341465610186,4.455562103814544
0.45,0.02,0,0.5068996280181196,0.06410036389792531,4.385636868440681
0.45,0.02,1,0.5054673834236084,0.055977571061110884,4.3887496832706985
0.45,0.0,10,0.5314669680154838,0.057531669203474495,4.53107080289114
0.45,0.02,2,0.5093044250927273,0.06095943782344527,4.402901370977449
0.45,0.02,5,0.510687733375201,0.06708724632852528,4.389240331023579
0.45,0.02,3,0.506318356903797,0.057328009634204674,4.402996898279453
0.45,0.02,4,0.5049163919365725,0.05822404435542929,4.375138173033071
0.45,0.02,8,0.5047087741748721,0.06465543583867785,4.364978331681475
0.45,0.02,9,0.5044593130909628,0.06382377711951205,4.38816613288657
0.45,0.02,7,0.503009226600923,0.06074426859484598,4.363698443432959
0.45,0.02,6,0.508465028755903,0.05289457607909092,4.375057215538191
0.45,0.05,0,0.46825009940711204,0.058597551969649164,4.152799519414834
0.45,0.05,5,0.4747962624043812,0.056107440964190035,4.185305986161509
0.45,0.05,1,0.4693571478284838,0.058577618226164654,4.139448383716294
0.45,0.02,10,0.5147204582401438,0.06195944148299433,4.4240257473126405
0.45,0.05,2,0.4769424503692597,0.06466508457837533,4.201098220676615
0.45,0.05,3,0.46588325897214355,0.05931548036942198,4.119585864140247
0.45,0.05,4,0.47436981073765677,0.0662368351539905,4.180265514659118
0.45,0.05,9,0.4646907351419475,0.06415711691036353,4.110213042137593
0.45,0.05,8,0.46535783263732194,0.06489932314185043,4.12527409177842
0.45,0.05,7,0.4697860807537011,0.059850422214196924,4.131207834975107
0.45,0.05,6,0.47096373606683395,0.050576520019077434,4.168624219077427
0.45,0.1,5,0.4075896347056836,0.05829262531265667,3.747428275826519
0.45,0.1,0,0.4000082240545407,0.05476550372979322,3.691069388675788
0.45,0.1,1,0.4134337566825302,0.06776054392141416,3.7774689035060622
0.45,0.05,10,0.4616153008281491,0.05688041263872614,4.113391582497969
0.45,0.1,2,0.42017313760689334,0.052571517512763906,3.8308633017330957
0.45,0.1,3,0.4076286757690021,0.061719050583726336,3.7488302956257287
0.45,0.1,4,0.4117352808441737,0.06574374960561233,3.7689347359298835
0.45,0.1,8,0.40790997405429813,0.05549502466153116,3.7362916663130448
0.45,0.1,9,0.40884601438263446,0.058702447059271926,3.7430215221395753
0.45,0.1,7,0.4036096742656446,0.06116717811538365,3.691587629167133
0.45,0.1,6,0.4045028743579444,0.05969373074792708,3.722742633134321
0.45,0.2,0,0.30436812358296245,0.06269874638346763,2.930776978876295
0.45,0.2,5,0.30311595044563555,0.06424864346102728,2.937098894985931
0.45,0.2,1,0.3000952968183072,0.061811805980446284,2.9215575002501244
0.45,0.1,10,0.420656806791903,0.06389582521519746,3.803858688731832
0.45,0.2,2,0.2893645965188287,0.054653464348225204,2.827554617422131
0.45,0.2,4,0.29538861835437563,0.05813389536910809,2.877873633795252
0.45,0.2,3,0.29558297701585035,0.0631759718359125,2.8534724352249223
0.45,0.2,9,0.30411754246070954,0.05627508047172364,2.956069893858709
0.45,0.2,8,0.29024443508915077,0.056194225372925996,2.8404796806830945
0.45,0.2,7,0.29222920743310127,0.05485116546657345,2.867667280554045
0.45,0.2,6,0.29255001656688856,0.056522652391707506,2.8522636868407183
0.45,0.35,5,0.18337656477451458,0.04129768760447999,1.9145212189397083
0.45,0.35,0,0.18053119616996366,0.042529304382054,1.9008924208703246
0.45,0.2,10,0.3031627238291373,0.05354101962066793,2.9264364737745887
0.45,0.35,1,0.19164518434049338,0.05067420999885131,1.9790905044044147
0.45,0.35,2,0.1795660104493615,0.03598274951016323,1.887135124169037
0.45,0.35,3,0.1690219808668055,0.04466286428933631,1.7702646776246451
0.45,0.35,4,0.1803094347904586,0.04047097561835413,1.884325634253389
0.45,0.35,8,0.1856527998492638,0.044505799503185194,1.9343552766022583
0.45,0.35,9,0.18142426731027403,0.04228997843674386,1.8928277305935188
0.45,0.35,7,0.1868711330197549,0.05122484062075061,1.9474955525924904
0.45,0.35,6,0.18388023181299132,0.04229506285264868,1.9168065042117677
0.45,0.55,0,0.09901374721259396,0.03572813097882692,1.0827867370720605
0.45,0.35,10,0.17839121671504668,0.04398538000682804,1.8640440417659396
0.45,0.55,1,0.09739112998550555,0.04198126991328731,1.0636044854427382
0.45,0.55,5,0.09330812680708284,0.03166464885173577,1.025462642914363
0.45,0.55,3,0.09601200324148104,0.03622253463960323,1.0616054580092504
0.45,0.55,2,0.1008599937973303,0.03654444818009607,1.1021383794148085
0.45,0.55,4,0.09487655540518203,0.03202696054718326,1.0407915679271635
0.45,0.55,8,0.09028844222876048,0.03164343909347903,0.9974530916057844
0.45,0.55,6,0.09584755532496562,0.03168450453142592,1.0588648784648154
0.45,0.55,7,0.09667431399495044,0.03159924042405498,1.05322382278945
0.45,0.55,9,0.10283565290645975,0.03143168320349817,1.1332784282855273
0.45,0.55,10,0.09161392962198148,0.028898578543338754,1.0077245451399497
0.45,0.8,5,0.04171552602822233,0.01968795353611785,0.4813002695036683
0.45,0.8,0,0.04582344380039658,0.02303879547602112,0.5224256525936376
0.45,0.8,1,0.04391561833060363,0.023722458032347276,0.49818707489146713
0.45,0.8,2,0.038903484885244304,0.01592121124486312,0.44508047816552504
0.45,0.8,3,0.03938122334631288,0.018806718623518737,0.4567552405871097
0.45,0.8,4,0.04353727011453783,0.020099535260255735,0.4931407035070552
0.45,0.8,8,0.04195639638210706,0.020724302700098934,0.4801550101136441
0.45,0.8,7,0.04420117201043412,0.022875882941278364,0.5055096192047145
0.45,0.8,9,0.03998093663863957,0.017999988129374422,0.46421681432074047
0.45,0.8,6,0.03985123259105153,0.01888385759601141,0.4583405802845183
0.45,1.0,0,0.02432335534964086,0.019991545639517782,0.2832123719920498
0.45,1.0,5,0.022853381229580312,0.01545421169300436,0.2672423960626988
0.45,0.8,10,0.038783201900038866,0.0201964738598146,0.4431774807077668
0.45,1.0,1,0.028822476261284466,0.021179665955192425,0.33389853998584224
0.45,1.0,2,0.0215662745452729,0.012187664089686821,0.25288607011753944
0.45,1.0,3,0.024765413507450765,0.016205513326111833,0.2950399119570645
0.45,1.0,4,0.023216589850506262,0.01927171470400511,0.2698535780636298
0.45,1.0,8,0.025237012288760838,0.016511704638216947,0.29667325318263416
0.45,1.0,9,0.02642363840082844,0.020658487158497617,0.311518053940909
0.45,1.0,7,0.026234536440662058,0.016383074056167436,0.306775908361714
0.45,1.0,6,0.024069901526433974,0.018054989069251414,0.28072602294306204
0.6,0.0,0,0.5226170116611183,0.05717378047899272,4.498766453315485
0.6,0.0,1,0.500778959227402,0.048139592534215535,4.37350490715435
0.6,0.0,5,0.5301914542106965,0.06398738273827603,4.542416275483476
0.6,0.0,2,0.5161592568950191,0.05099481247293595,4.480504660764444
0.6,0.0,3,0.5130281227122965,0.0535468580774729,4.451397862785215
0.6,0.0,4,0.5147376378392138,0.058504111919618705,4.471154781157956
0.45,1.0,10,0.025863893134752933,0.017477963158656667,0.3029499516344069
0.6,0.0,8,0.512314204495809,0.0573292926072254,4.442792019710264
0.6,0.0,6,0.5223710357588075,0.05716231838584838,4.497812435433639
0.6,0.0,9,0.5275856481754733,0.060829780463730644,4.537659208198959
0.6,0.0,7,0.5079400048044115,0.05530174962019392,4.4192925928131945
0.6,0.02,0,0.4983042844263237,0.05831146378352456,4.3436717464160255
0.6,0.02,1,0.49554704456152926,0.054314492412163885,4.343624999005991
0.6,0.0,10,0.5222520982995801,0.05069295740294609,4.502678108831114
0.6,0.02,2,0.49258539962251663,0.05697143646053858,4.3292891427181335
0.6,0.02,5,0.4954744323565346,0.06371541949643622,4.337086167746737
0.6,0.02,3,0.49652938687247633,0.06474747362374624,4.34163956800264
0.6,0.02,4,0.5031693334718904,0.06265731438498542,4.386582133365016
0.6,0.02,8,0.5003400560094073,0.05598704228610696,4.37927035754497
0.6,0.02,6,0.5010484350394269,0.05061012051835545,4.367169878908008
0.6,0.02,9,0.49882181078157983,0.0546438615476649,4.359669065749732
0.6,0.02,7,0.49145679241707346,0.053719283553633396,4.332454563191662
0.6,0.05,0,0.468663276710047,0.06052233582217303,4.181365894766643
0.6,0.02,10,0.5006930908345633,0.04820462575396626,4.369139553806352
0.6,0.05,1,0.46733575749435485,0.06236060460464282,4.161588981376931
0.6,0.05,5,0.47395341681068137,0.06452558945089851,4.214439290981258
0.6,0.05,2,0.4874664488811887,0.059831204183549036,4.273795284399322
0.6,0.05,3,0.47879436588353846,0.06122476851324375,4.231732842211038
0.6,0.05,4,0.47101307202646514,0.056229047799054875,4.189768276363797
0.6,0.05,8,0.4609808366592826,0.058444483662143124,4.135873510864799
0.6,0.05,9,0.47473507419570987,0.0643112510860318,4.201278022778355
0.6,0.05,6,0.4697083732319816,0.053554893433270204,4.19291752945861
0.6,0.05,7,0.4789581306036685,0.05747435787750731,4.218667480637301
0.6,0.1,0,0.4276115743578472,0.060660742856207636,3.895093375077283
0.6,0.1,1,0.41953864165736077,0.054378350900667116,3.852446564922579
0.6,0.1,5,0.43691390354896165,0.06499954131286147,3.954077270922805
0.6,0.05,10,0.47272103121310516,0.0491426595487124,4.188277390751818
0.6,0.1,2,0.4274421940958286,0.052083601838497605,3.8820361601552786
0.6,0.1,3,0.4250023773093565,0.058523877708662714,3.88503697706981
0.6,0.1,4,0.42170956992323566,0.05551585052545675,3.8542204072247204
0.6,0.1,8,0.4275912774671545,0.06342465741455805,3.888830485000574
0.6,0.1,6,0.421453240150229,0.050610270661266436,3.845519750417773
0.6,0.1,7,0.427722321958206,0.05790215860913379,3.893669312389988
0.6,0.1,9,0.42736128135176943,0.058574725208273025,3.8992705100463416
0.6,0.2,0,0.33848104279348434,0.05139841382120988,3.2505673170159333
0.6,0.2,1,0.33567522170935676,0.05793462678548146,3.210538571528971
0.6,0.1,10,0.42789502878135827,0.05786956056522653,3.8968807420949485
0.6,0.2,5,0.3394525651957402,0.0617660302210799,3.2510914169423506
0.6,0.2,2,0.330283221432507,0.05679677139724542,3.170771283204441
0.6,0.2,3,0.32935985967522585,0.05902264718846392,3.1677600680087696
0.6,0.2,4,0.34663186163637666,0.06842550569973593,3.2804945704424084
0.6,0.2,8,0.3334844805121744,0.04768695259220759,3.22084152623473
0.6,0.2,9,0.33907500076420694,0.057409637640093554,3.2480849452178493
0.6,0.2,6,0.3272166841188302,0.055000545016534716,3.157504062768035
0.6,0.2,7,0.3322489407027968,0.05279038429455462,3.2100338285333567
0.6,0.35,5,0.2288152849025787,0.050582958493842256,2.334732995103626
0.6,0.35,0,0.22601135622385649,0.049873786132355984,2.3021694147139513
0.6,0.2,10,0.33469627755258957,0.05651035397204667,3.213515262438923
0.6,0.35,1,0.22011144271804117,0.055029969836995776,2.242038299154451
0.6,0.35,3,0.21587792040143244,0.051138639781906234,2.2208161148649843
0.6,0.35,2,0.2204845382307734,0.04955021720380991,2.240823709842245
0.6,0.35,4,0.22258336501762954,0.05490186867712659,2.2697635000121323
0.6,0.35,8,0.22206339849525797,0.049582848340220684,2.267115137099828
0.6,0.35,9,0.21570610365226467,0.051491344941048935,2.2040641804069923
0.6,0.35,6,0.22279835189020988,0.04348695932248778,2.2840746684167907
0.6,0.35,7,0.2244250605860569,0.04441329225001483,2.295264239263405
0.6,0.55,5,0.118926018030905,0.03510503064420212,1.2965221522580583
0.6,0.55,0,0.13180251185997077,0.03577018848615898,1.4261138244177003
0.6,0.35,10,0.21807193051029256,0.03804753406312761,2.2309229135889095
0.6,0.55,1,0.12184218010854357,0.033857784519384516,1.3219804154352761
0.6,0.55,4,0.12067195459254823,0.03885827024233722,1.306526793665239
0.6,0.55,3,0.12522844042081524,0.040713896228079395,1.3501498867912871
0.6,0.55,2,0.12594113918576197,0.04070026350468428,1.364833386063297
0.6,0.55,8,0.1232688210688918,0.03681985575570291,1.3286782186989037
0.6,0.55,9,0.12098546548960423,0.031558186676075496,1.3140275854628778
0.6,0.55,6,0.1198186743615365,0.04169129108775313,1.2952296777808443
0.6,0.55,7,0.12263953818179553,0.03727859217678458,1.3347857237420377
0.6,0.8,0,0.05527905063254195,0.022556857558740834,0.6193431690022458
0.6,0.55,10,0.12217795276323244,0.034180400543375344,1.3197341945108325
0.6,0.8,5,0.056283256524508406,0.02461180614950227,0.6346010475980133
0.6,0.8,1,0.05797922847048117,0.027675727519860503,0.6571619061797331
0.6,0.8,2,0.05318460372786934,0.022041594991420586,0.6057585352877944
0.6,0.8,3,0.05338888639909691,0.022467511769719995,0.601227746963213
0.6,0.8,4,0.05633884223289353,0.026632603873121795,0.6419457074198437
0.6,0.8,7,0.05470682347317366,0.025842102397337835,0.6163330037773264
0.6,0.8,8,0.051650491970673784,0.023029116937897016,0.587323512565727
0.6,0.8,9,0.05361470805198519,0.023256252070945737,0.6058048641401164
0.6,0.8,6,0.05517987076193789,0.022934611739809423,0.6245628333340058
0.6,1.0,1,0.030480937145809885,0.023048967679528576,0.35315889708585446
0.6,1.0,0,0.027919994520568623,0.018375974830940375,0.3252068739329551
0.6,1.0,5,0.028907559003451835,0.023479479622468182,0.33752698505740836
0.6,1.0,2,0.028791256450795846,0.018819883765040398,0.33835928718420993
0.6,0.8,10,0.05262538427101331,0.024956253897883054,0.5971879887331585
0.6,1.0,3,0.030141956938007163,0.02439856109855159,0.3465608040186416
0.6,1.0,4,0.026822040230065212,0.018050190973008355,0.3122701066000302
0.6,1.0,8,0.02956283841840913,0.02057893835585075,0.3382811865475718
0.6,1.0,9,0.027514079022362838,0.016307267846304815,0.3192408598439218
0.6,1.0,7,0.02604290924226509,0.018914657417101334,0.30053336572577843
0.6,1.0,6,0.027023120033260996,0.0174296689002508,0.312743554953337
0.8,0.0,0,0.5031915015411829,0.05738678209087856,4.418984211393679
0.8,0.0,1,0.5027351491191391,0.051087563140711605,4.424439361126198
0.8,0.0,3,0.493058426847793,0.054050356352933315,4.368392264094629
0.8,0.0,2,0.4982050157338814,0.04622228972539642,4.396278290336166
0.8,0.0,5,0.5050139695258696,0.054444537395124885,4.436793791198065
0.8,0.0,4,0.49446846125180294,0.05820691566354781,4.350924217804203
0.6,1.0,10,0.030068032767189785,0.01608725224953996,0.3442367535626768
0.8,0.0,8,0.49891707460321105,0.05238426844357875,4.407005446822953
0.8,0.0,9,0.49679048861974756,0.05436375394736551,4.389333111533543
0.8,0.0,6,0.49506381474661226,0.052041138081884826,4.368528660668871
0.8,0.0,7,0.49597474929235813,0.053895973965698105,4.391202971182949
0.8,0.02,0,0.4895686670491116,0.0481909505598843,4.338967231682504
0.8,0.02,1,0.477051618384565,0.05648313769923336,4.261795065832131
0.8,0.0,10,0.4970500005288153,0.054058053112594616,4.387088816420216
0.8,0.02,2,0.48132534590337295,0.050337526478610804,4.3047870944069935
0.8,0.02,5,0.4841879039057304,0.05979041930429196,4.310560461255924
0.8,0.02,3,0.48755462703294,0.06497427725070397,4.317722805250167
0.8,0.02,4,0.48692906557136983,0.054456733487271904,4.315453671299164
0.8,0.02,8,0.48249047850795146,0.05737801347346895,4.301234686167554
0.8,0.02,9,0.47638105375413303,0.05700195947030686,4.249307887437388
0.8,0.02,7,0.4806923967603647,0.05203190322504938,4.289576157414151
0.8,0.02,6,0.4825889094045447,0.050308843513362476,4.288952827792685
0.8,0.05,0,0.46448008674825403,0.05335537097631636,4.182489086628533
0.8,0.05,5,0.46695519598377283,0.06516618344616713,4.181265148299786
0.8,0.02,10,0.4885546022251248,0.049177380892728335,4.329220628855915
0.8,0.05,1,0.46495129589290707,0.057717620891953696,4.169206034344766
0.8,0.05,3,0.46838715773928263,0.052505134983204395,4.193505848313963
0.8,0.05,2,0.4626092048994711,0.05604254429511738,4.180908748475905
0.8,0.05,4,0.4616836253275546,0.05083230529966665,4.158861964090453
0.8,0.05,8,0.4652204269058425,0.061461891563465126,4.180818753798262
0.8,0.05,7,0.4607528400739067,0.06610194263571104,4.1485787359260025
0.8,0.05,9,0.4564928123606915,0.06298500406174717,4.137895230888296
0.8,0.05,6,0.4657691154194535,0.04692911033877143,4.18428500294266
0.8,0.1,0,0.4356660744745691,0.05585708880453667,3.9857211253169895
0.8,0.1,1,0.4301873068142458,0.04852631911553813,3.932144566107482
0.8,0.05,10,0.4662634019520269,0.05057478706885004,4.182466154153065
0.8,0.1,5,0.44150574327509284,0.06032730903517287,4.022979441725245
0.8,0.1,2,0.4304055035934701,0.04966686197303555,3.9477282862164014
0.8,0.1,3,0.43038379650276665,0.053570375963940355,3.942288918963166
0.8,0.1,4,0.4359830021927999,0.05155755874328834,3.9768918148321206
0.8,0.1,9,0.43270822843840606,0.06445472839411397,3.9538781757083545
0.8,0.1,8,0.43334487431850477,0.05317630387456835,3.9794980157894555
0.8,0.1,7,0.42679779419183533,0.05324868419480424,3.905836515041832
0.8,0.1,6,0.4328900468320812,0.05203009894679199,3.9585129477378183
0.8,0.2,0,0.36627918503995976,0.051609845853470414,3.4928325893303316
0.8,0.2,1,0.36671117288354393,0.0591091207944025,3.4810611189911684
0.8,0.1,10,0.4303524454102712,0.0550497497143594,3.962468602544628
0.8,0.2,5,0.3733055916521937,0.061901946183874075,3.551537857101906
0.8,0.2,2,0.3574529768730024,0.04854312599947879,3.4253234968096216
0.8,0.2,3,0.3549239137232274,0.06541373967452645,3.392356827319523
0.8,0.2,4,0.36745473495159664,0.05588922621358833,3.4646909208954355
0.8,0.2,8,0.3609847592472283,0.0581143197358944,3.431508877100793
0.8,0.2,9,0.37222475469254523,0.05094415655518932,3.530278983790495
0.8,0.2,7,0.3645201927721584,0.05337199325258537,3.455339418494448
0.8,0.2,6,0.36878736445492244,0.05821351786408493,3.492791412388952
0.8,0.2,10,0.36676365518736825,0.05984421250441133,3.493395183079068
0.8,0.35,0,0.26862193136160545,0.050677598163107886,2.6940080263848527
0.8,0.35,5,0.2691564595198863,0.05193585792762554,2.7025487340076704
0.8,0.35,1,0.26485536802084403,0.05771045994873906,2.6576508177516045
0.8,0.35,2,0.26988475567192816,0.04774924207416813,2.707586022964147
0.8,0.35,3,0.26118281615697225,0.055617095707484285,2.6197417578095172
0.8,0.35,4,0.2558180481086002,0.05422520113899586,2.5925254750604783
0.8,0.35,8,0.27067375766849244,0.053597228967852635,2.708923997857753
