community_id,round,cooperation_rate,mean_payoff,run_id
1,60,0.0,0.0,11
1,61,0.02,0.21,11
1,62,0.04,0.34,11
1,63,0.0,0.0,11
1,64,0.04,0.39,11
1,65,0.02,0.18,11
1,66,0.02,0.18,11
1,67,0.02,0.18,11
1,68,0.02,0.18,11
1,69,0.02,0.18,11
1,70,0.0,0.0,11
1,71,0.04,0.39,11
1,72,0.04,0.36,11
1,73,0.0,0.0,11
1,74,0.0,0.0,11
1,75,0.02,0.18,11
1,76,0.06,0.48,11
1,77,0.02,0.18,11
1,78,0.06,0.51,11
1,79,0.06,0.49,11
1,80,0.04,0.3,11
1,81,0.04,0.4,11
1,82,0.04,0.37,11
1,83,0.08,0.72,11
1,84,0.1,0.83,11
1,85,0.12,0.9,11
1,86,0.04,0.3,11
1,87,0.04,0.33,11
1,88,0.02,0.15,11
1,89,0.04,0.37,11
1,90,0.06,0.63,11
1,91,0.04,0.37,11
1,92,0.06,0.51,11
1,93,0.06,0.53,11
1,94,0.02,0.21,11
1,95,0.02,0.18,11
1,96,0.0,0.0,11
1,97,0.0,0.0,11
1,98,0.02,0.18,11
1,99,0.02,0.18,11
1,100,0.0,0.0,11
2,0,0.4880952380952381,3.738095238095238,11
2,1,0.35714285714285715,2.607142857142857,11
2,2,0.23809523809523808,1.7797619047619047,11
2,3,0.2619047619047619,1.9523809523809523,11
2,4,0.25,1.880952380952381,11
2,5,0.15476190476190477,1.1369047619047619,11
2,6,0.11904761904761904,1.0,11
2,7,0.10714285714285714,0.8511904761904762,11
2,8,0.047619047619047616,0.36904761904761907,11
2,9,0.07142857142857142,0.6130952380952381,11
2,10,0.05952380952380952,0.47023809523809523,11
2,11,0.023809523809523808,0.21428571428571427,11
2,12,0.023809523809523808,0.21428571428571427,11
2,13,0.07142857142857142,0.6071428571428571,11
2,14,0.047619047619047616,0.3630952380952381,11
2,15,0.03571428571428571,0.2916666666666667,11
2,16,0.011904761904761904,0.10714285714285714,11
2,17,0.0,0.0,11
2,18,0.011904761904761904,0.10714285714285714,11
2,19,0.0,0.0,11
2,20,0.011904761904761904,0.10714285714285714,11
2,21,0.03571428571428571,0.3392857142857143,11
2,22,0.011904761904761904,0.125,11
2,23,0.011904761904761904,0.10714285714285714,11
2,24,0.0,0.0,11
2,25,0.0,0.0,11
2,26,0.0,0.0,11
2,27,0.0,0.0,11
2,28,0.023809523809523808,0.23214285714285715,11
2,29,0.011904761904761904,0.10714285714285714,11
2,30,0.023809523809523808,0.16071428571428573,11
2,31,0.023809523809523808,0.18452380952380953,11
2,32,0.05952380952380952,0.4583333333333333,11
2,33,0.05952380952380952,0.47023809523809523,11
2,34,0.011904761904761904,0.125,11
2,35,0.011904761904761904,0.10714285714285714,11
2,36,0.023809523809523808,0.23214285714285715,11
2,37,0.047619047619047616,0.42857142857142855,11
2,38,0.023809523809523808,0.23214285714285715,11
2,39,0.023809523809523808,0.23214285714285715,11
2,40,0.023809523809523808,0.19642857142857142,11
2,41,0.011904761904761904,0.10714285714285714,11
2,42,0.011904761904761904,0.08928571428571429,11
2,43,0.0,0.0,11
2,44,0.0,0.0,11
2,45,0.0,0.0,11
2,46,0.0,0.0,11
2,47,0.023809523809523808,0.21428571428571427,11
2,48,0.023809523809523808,0.19642857142857142,11
2,49,0.023809523809523808,0.21428571428571427,11
2,50,0.011904761904761904,0.07142857142857142,11
2,51,0.011904761904761904,0.10714285714285714,11
2,52,0.0,0.0,11
2,53,0.03571428571428571,0.32142857142857145,11
2,54,0.011904761904761904,0.10714285714285714,11
2,55,0.011904761904761904,0.10714285714285714,11
2,56,0.0,0.0,11
2,57,0.0,0.0,11
2,58,0.011904761904761904,0.10714285714285714,11
2,59,0.011904761904761904,0.10714285714285714,11
2,60,0.0,0.0,11
2,61,0.023809523809523808,0.20238095238095238,11
2,62,0.023809523809523808,0.21428571428571427,11
2,63,0.047619047619047616,0.39285714285714285,11
2,64,0.023809523809523808,0.19642857142857142,11
2,65,0.023809523809523808,0.21428571428571427,11
2,66,0.03571428571428571,0.3273809523809524,11
2,67,0.03571428571428571,0.35714285714285715,11
2,68,0.03571428571428571,0.3392857142857143,11
2,69,0.03571428571428571,0.3273809523809524,11
2,70,0.011904761904761904,0.10714285714285714,11
2,71,0.023809523809523808,0.21428571428571427,11
2,72,0.0,0.0,11
2,73,0.011904761904761904,0.10714285714285714,11
2,74,0.0,0.0,11
2,75,0.0,0.0,11
2,76,0.011904761904761904,0.10714285714285714,11
2,77,0.011904761904761904,0.14285714285714285,11
2,78,0.023809523809523808,0.19642857142857142,11
2,79,0.011904761904761904,0.125,11
2,80,0.011904761904761904,0.10714285714285714,11
2,81,0.0,0.0,11
2,82,0.011904761904761904,0.10714285714285714,11
2,83,0.0,0.0,11
2,84,0.011904761904761904,0.10714285714285714,11
2,85,0.023809523809523808,0.21428571428571427,11
2,86,0.03571428571428571,0.35714285714285715,11
2,87,0.023809523809523808,0.25,11
2,88,0.0,0.0,11
2,89,0.0,0.0,11
2,90,0.023809523809523808,0.21428571428571427,11
2,91,0.03571428571428571,0.32142857142857145,11
2,92,0.0,0.0,11
2,93,0.023809523809523808,0.23214285714285715,11
2,94,0.011904761904761904,0.10714285714285714,11
2,95,0.023809523809523808,0.21428571428571427,11
2,96,0.03571428571428571,0.32142857142857145,11
2,97,0.011904761904761904,0.125,11
2,98,0.011904761904761904,0.125,11
2,99,0.023809523809523808,0.21428571428571427,11
2,100,0.011904761904761904,0.10714285714285714,11
3,0,0.47674418604651164,3.622093023255814,11
3,1,0.4186046511627907,3.145348837209302,11
3,2,0.3488372093023256,2.5988372093023258,11
3,3,0.23255813953488372,1.947674418604651,11
3,4,0.20930232558139536,1.622093023255814,11
3,5,0.1511627906976744,1.302325581395349,11
3,6,0.09302325581395349,0.7906976744186046,11
