community_id,round,cooperation_rate,mean_payoff,social_adaptation_rate
0,54,0.16666666666666666,1.1703703703703705,0.05
0,55,0.2037037037037037,1.4296296296296296,0.05
0,56,0.2037037037037037,1.4296296296296296,0.05
0,57,0.18518518518518517,1.3111111111111111,0.05
0,58,0.18518518518518517,1.3111111111111111,0.05
0,59,0.14814814814814814,1.1037037037037039,0.05
0,60,0.18518518518518517,1.3703703703703707,0.05
0,61,0.16666666666666666,1.2814814814814814,0.05
0,62,0.16666666666666666,1.2814814814814814,0.05
0,63,0.2037037037037037,1.4740740740740743,0.05
0,64,0.18518518518518517,1.3111111111111113,0.05
0,65,0.18518518518518517,1.3111111111111113,0.05
0,66,0.18518518518518517,1.3111111111111113,0.05
0,67,0.14814814814814814,1.0444444444444445,0.05
0,68,0.12962962962962962,0.8962962962962964,0.05
0,69,0.12962962962962962,0.8962962962962964,0.05
0,70,0.12962962962962962,0.8962962962962964,0.05
0,71,0.09259259259259259,0.6074074074074074,0.05
0,72,0.09259259259259259,0.6074074074074074,0.05
0,73,0.1111111111111111,0.7407407407407409,0.05
0,74,0.1111111111111111,0.7407407407407409,0.05
0,75,0.12962962962962962,0.8740740740740741,0.05
0,76,0.14814814814814814,0.9481481481481482,0.05
0,77,0.14814814814814814,0.9481481481481482,0.05
0,78,0.14814814814814814,0.9481481481481482,0.05
0,79,0.16666666666666666,1.0666666666666667,0.05
0,80,0.2037037037037037,1.2962962962962963,0.05
0,81,0.2037037037037037,1.251851851851852,0.05
0,82,0.2222222222222222,1.4370370370370371,0.05
0,83,0.18518518518518517,1.177777777777778,0.05
0,84,0.2222222222222222,1.3925925925925928,0.05
0,85,0.2037037037037037,1.2962962962962965,0.05
0,86,0.18518518518518517,1.1777777777777778,0.05
0,87,0.18518518518518517,1.1777777777777778,0.05
0,88,0.2222222222222222,1.4592592592592595,0.05
0,89,0.24074074074074073,1.562962962962963,0.05
0,90,0.24074074074074073,1.562962962962963,0.05
0,91,0.24074074074074073,1.5259259259259261,0.05
0,92,0.25925925925925924,1.6518518518518521,0.05
0,93,0.25925925925925924,1.6518518518518521,0.05
0,94,0.2777777777777778,1.7851851851851857,0.05
0,95,0.2777777777777778,1.8000000000000003,0.05
0,96,0.2777777777777778,1.8074074074074078,0.05
0,97,0.2777777777777778,1.8666666666666671,0.05
0,98,0.2777777777777778,1.8592592592592596,0.05
0,99,0.2777777777777778,1.8444444444444446,0.05
0,100,0.2777777777777778,1.8444444444444446,0.05
1,0,0.4606741573033708,3.051685393258427,0.05
1,1,0.43820224719101125,2.961797752808989,0.05
1,2,0.43820224719101125,2.948314606741573,0.05
1,3,0.42696629213483145,2.853932584269663,0.05
1,4,0.449438202247191,2.9707865168539325,0.05
1,5,0.42696629213483145,2.840449438202247,0.05
1,6,0.42696629213483145,2.840449438202247,0.05
1,7,0.42696629213483145,2.849438202247191,0.05
1,8,0.449438202247191,2.966292134831461,0.05
1,9,0.449438202247191,2.966292134831461,0.05
1,10,0.449438202247191,2.966292134831461,0.05
1,11,0.4606741573033708,3.0112359550561796,0.05
1,12,0.4606741573033708,3.0157303370786512,0.05
1,13,0.4943820224719101,3.204494382022471,0.05
1,14,0.42696629213483145,2.7910112359550556,0.05
1,15,0.43820224719101125,2.8629213483146065,0.05
1,16,0.43820224719101125,2.844943820224719,0.05
1,17,0.42696629213483145,2.7865168539325844,0.05
1,18,0.38202247191011235,2.49438202247191,0.05
1,19,0.4044943820224719,2.6337078651685393,0.05
1,20,0.39325842696629215,2.5573033707865167,0.05
1,21,0.38202247191011235,2.476404494382022,0.05
1,22,0.38202247191011235,2.476404494382022,0.05
1,23,0.4044943820224719,2.6337078651685393,0.05
1,24,0.3707865168539326,2.449438202247191,0.05
1,25,0.3707865168539326,2.4449438202247196,0.05
1,26,0.3595505617977528,2.4134831460674158,0.05
1,27,0.3707865168539326,2.476404494382022,0.05
1,28,0.3595505617977528,2.4089887640449437,0.05
1,29,0.33707865168539325,2.251685393258427,0.05
1,30,0.34831460674157305,2.3280898876404494,0.05
1,31,0.34831460674157305,2.3280898876404494,0.05
1,32,0.33707865168539325,2.238202247191011,0.05
1,33,0.3146067415730337,2.107865168539326,0.05
1,34,0.30337078651685395,2.0584269662921346,0.05
1,35,0.30337078651685395,2.0584269662921346,0.05
1,36,0.30337078651685395,2.0898876404494384,0.05
1,37,0.3146067415730337,2.139325842696629,0.05
1,38,0.30337078651685395,2.0629213483146067,0.05
1,39,0.2696629213483146,1.8471910112359549,0.05
1,40,0.2808988764044944,1.9415730337078654,0.05
1,41,0.30337078651685395,2.0629213483146067,0.05
1,42,0.29213483146067415,2.0224719101123596,0.05
1,43,0.2808988764044944,1.9640449438202248,0.05
1,44,0.2696629213483146,1.8606741573033707,0.05
1,45,0.24719101123595505,1.734831460674157,0.05
1,46,0.2247191011235955,1.5685393258426965,0.05
1,47,0.20224719101123595,1.4157303370786516,0.05
1,48,0.20224719101123595,1.3797752808988764,0.05
1,49,0.19101123595505617,1.2853932584269663,0.05
1,50,0.1797752808988764,1.1820224719101122,0.05
1,51,0.1797752808988764,1.2269662921348314,0.05
1,52,0.1797752808988764,1.240449438202247,0.05
1,53,0.19101123595505617,1.3303370786516853,0.05
1,54,0.19101123595505617,1.3258426966292134,0.05
1,55,0.19101123595505617,1.3258426966292134,0.05
1,56,0.2247191011235955,1.541573033707865,0.05
1,57,0.2696629213483146,1.8292134831460671,0.05
1,58,0.2696629213483146,1.8382022471910109,0.05
1,59,0.25842696629213485,1.7573033707865167,0.05
1,60,0.24719101123595505,1.6898876404494383,0.05
1,61,0.24719101123595505,1.6898876404494383,0.05
1,62,0.23595505617977527,1.5820224719101126,0.05
1,63,0.24719101123595505,1.640449438202247,0.05
1,64,0.25842696629213485,1.7168539325842698,0.05
1,65,0.2696629213483146,1.7707865168539325,0.05
1,66,0.24719101123595505,1.6584269662921347,0.05
1,67,0.23595505617977527,1.604494382022472,0.05
1,68,0.24719101123595505,1.6629213483146068,0.05
1,69,0.23595505617977527,1.5865168539325842,0.05
1,70,0.25842696629213485,1.7483146067415734,0.05
1,71,0.25842696629213485,1.7483146067415734,0.05
1,72,0.25842696629213485,1.748314606741573,0.05
1,73,0.24719101123595505,1.6539325842696628,0.05
1,74,0.25842696629213485,1.6988764044943818,0.05
1,75,0.2696629213483146,1.7662921348314606,0.05
1,76,0.2808988764044944,1.8292134831460676,0.05
1,77,0.25842696629213485,1.6808988764044943,0.05
1,78,0.2696629213483146,1.7752808988764044,0.05
1,79,0.2808988764044944,1.8606741573033707,0.05
1,80,0.29213483146067415,1.9101123595505616,0.05
1,81,0.3146067415730337,2.044943820224719,0.05
1,82,0.2696629213483146,1.779775280898876,0.05
1,83,0.2696629213483146,1.8022471910112356,0.05
1,84,0.2696629213483146,1.8022471910112356,0.05
1,85,0.2696629213483146,1.8022471910112356,0.05
1,86,0.29213483146067415,1.982022471910112,0.05
1,87,0.2808988764044944,1.9101123595505618,0.05
1,88,0.24719101123595505,1.7123595505617974,0.05
1,89,0.24719101123595505,1.69438202247191,0.05
1,90,0.24719101123595505,1.7033707865168535,0.05
1,91,0.2247191011235955,1.5595505617977525,0.05
1,92,0.23595505617977527,1.6089887640449436,0.05
1,93,0.2247191011235955,1.5505617977528088,0.05
1,94,0.21348314606741572,1.492134831460674,0.05
1,95,0.25842696629213485,1.8067415730337077,0.05
1,96,0.21348314606741572,1.5101123595505614,0.05
1,97,0.21348314606741572,1.5101123595505614,0.05
1,98,0.2247191011235955,1.5910112359550561,0.05
1,99,0.21348314606741572,1.5056179775280896,0.05
1,100,0.21348314606741572,1.5056179775280896,0.05
2,0,0.40963855421686746,2.824096385542169,0.05
2,1,0.40963855421686746,2.8048192771084337,0.05
