community_id,round,cooperation_rate,mean_payoff
3,65,0.1527777777777778,1.0444444444444443
3,66,0.1527777777777778,1.0666666666666667
3,67,0.125,0.8499999999999999
3,68,0.09722222222222222,0.6944444444444444
3,69,0.1527777777777778,1.0777777777777777
3,70,0.1527777777777778,1.0555555555555556
3,71,0.1111111111111111,0.7777777777777778
3,72,0.1111111111111111,0.7722222222222223
3,73,0.08333333333333333,0.5555555555555556
3,74,0.08333333333333333,0.6055555555555556
3,75,0.08333333333333333,0.6055555555555556
3,76,0.05555555555555555,0.39444444444444443
3,77,0.06944444444444445,0.49444444444444446
3,78,0.06944444444444445,0.5111111111111111
3,79,0.125,0.8944444444444445
3,80,0.09722222222222222,0.7
3,81,0.05555555555555555,0.38333333333333336
3,82,0.08333333333333333,0.6055555555555555
3,83,0.09722222222222222,0.6833333333333332
3,84,0.08333333333333333,0.5944444444444444
3,85,0.06944444444444445,0.43333333333333335
3,86,0.041666666666666664,0.23333333333333328
3,87,0.06944444444444445,0.44999999999999996
3,88,0.05555555555555555,0.35
3,89,0.05555555555555555,0.35
3,90,0.06944444444444445,0.46666666666666656
3,91,0.041666666666666664,0.25
3,92,0.06944444444444445,0.4444444444444444
3,93,0.05555555555555555,0.35
3,94,0.041666666666666664,0.25
3,95,0.041666666666666664,0.25
3,96,0.041666666666666664,0.2833333333333333
3,97,0.041666666666666664,0.2833333333333333
3,98,0.05555555555555555,0.36666666666666664
3,99,0.08333333333333333,0.5666666666666667
3,100,0.08333333333333333,0.5666666666666667
4,0,0.4861111111111111,3.244444444444445
4,1,0.4583333333333333,3.022222222222222
4,2,0.4583333333333333,3.038888888888889
4,3,0.4444444444444444,2.966666666666667
4,4,0.4305555555555556,2.8722222222222222
4,5,0.3611111111111111,2.4499999999999997
4,6,0.3194444444444444,2.177777777777778
4,7,0.3472222222222222,2.3055555555555554
4,8,0.3472222222222222,2.3277777777777775
4,9,0.3611111111111111,2.4499999999999997
4,10,0.3611111111111111,2.461111111111111
4,11,0.375,2.4999999999999996
4,12,0.3333333333333333,2.261111111111111
4,13,0.3472222222222222,2.3166666666666664
4,14,0.3611111111111111,2.361111111111111
4,15,0.4166666666666667,2.7222222222222223
4,16,0.3888888888888889,2.5277777777777777
4,17,0.4027777777777778,2.6333333333333333
4,18,0.4305555555555556,2.8166666666666664
4,19,0.375,2.466666666666667
4,20,0.375,2.466666666666667
4,21,0.3333333333333333,2.238888888888889
4,22,0.2777777777777778,1.872222222222222
4,23,0.2777777777777778,1.9166666666666667
4,24,0.2777777777777778,1.9388888888888889
4,25,0.2916666666666667,2.0388888888888888
4,26,0.2222222222222222,1.5611111111111111
4,27,0.19444444444444445,1.372222222222222
