run_id,community_id,size,cooperation_rate,mean_payoff
0,0,381,0.2545931758530184,2.5879265091863517
0,1,509,0.2730844793713163,2.7583497053045187
0,2,640,0.2921875,2.84375
0,3,542,0.30996309963099633,3.059040590405904
0,4,628,0.28662420382165604,2.821656050955414
0,5,488,0.2807377049180328,2.7745901639344264
0,6,383,0.3289817232375979,3.1697127937336815
0,7,381,0.29658792650918636,2.9028871391076114
0,8,501,0.3093812375249501,2.9980039920159682
0,9,512,0.33984375,3.203125
0,10,418,0.29904306220095694,2.9043062200956937
0,11,376,0.31382978723404253,2.882978723404255
0,12,500,0.288,2.816
0,13,412,0.30097087378640774,2.825242718446602
0,14,404,0.30198019801980197,2.9207920792079207
0,15,602,0.3122923588039867,2.953488372093023
0,16,374,0.31283422459893045,3.1122994652406417
0,17,521,0.32245681381957775,3.0825335892514394
0,18,300,0.25333333333333335,2.54
0,19,646,0.3065015479876161,2.972136222910217
0,20,660,0.3287878787878788,3.0393939393939395
0,21,622,0.342443729903537,3.1864951768488745
0,22,577,0.2703639514731369,2.734835355285962
0,23,399,0.3283208020050125,3.1228070175438596
0,24,618,0.313915857605178,2.941747572815534
0,25,376,0.2845744680851064,2.75531914893617
0,26,554,0.29422382671480146,2.8375451263537905
0,27,694,0.27953890489913547,2.7262247838616713
0,28,360,0.2611111111111111,2.55
0,29,568,0.3380281690140845,3.186619718309859
0,30,347,0.2881844380403458,2.7146974063400577
0,31,412,0.2645631067961165,2.6310679611650487
0,32,472,0.3453389830508475,3.2584745762711864
0,33,381,0.2572178477690289,2.5826771653543306
0,34,662,0.283987915407855,2.731117824773414
0,35,550,0.30363636363636365,2.9745454545454546
0,36,643,0.28771384136858474,2.662519440124417
0,37,561,0.29590017825311943,2.8698752228163995
0,38,449,0.289532293986637,2.8552338530066814
0,39,660,0.2818181818181818,2.7848484848484847
0,40,485,0.334020618556701,3.0927835051546393
0,41,690,0.3159420289855073,3.072463768115942
0,42,623,0.3097913322632424,2.975922953451043
0,43,361,0.33240997229916897,3.0914127423822713
0,44,580,0.2896551724137931,2.889655172413793
0,45,580,0.3120689655172414,2.9448275862068964
0,46,625,0.2944,2.9344
0,47,479,0.2881002087682672,2.8308977035490606
0,48,441,0.3242630385487528,3.1156462585034013
0,49,307,0.36156351791530944,3.2833876221498373
0,50,640,0.2453125,2.515625
0,51,416,0.29086538461538464,2.8221153846153846
0,52,695,0.3381294964028777,3.2517985611510793
0,53,452,0.336283185840708,3.101769911504425
0,54,596,0.2533557046979866,2.48993288590604
0,55,428,0.3411214953271028,3.2616822429906542
0,56,351,0.2934472934472934,2.8547008547008548
0,57,677,0.276218611521418,2.7444608567208273
0,58,307,0.3322475570032573,3.224755700325733
0,59,581,0.32358003442340794,3.1325301204819276
0,60,347,0.2910662824207493,2.8991354466858787
0,61,354,0.2853107344632768,2.8926553672316384
0,62,390,0.2948717948717949,2.7743589743589743
0,63,437,0.30892448512585813,2.9244851258581237
0,64,571,0.3134851138353765,3.0052539404553413
0,65,625,0.2736,2.7648
0,66,664,0.3253012048192771,3.0572289156626504
0,67,359,0.29526462395543174,2.8579387186629526
0,68,636,0.30345911949685533,2.9465408805031448
0,69,323,0.2755417956656347,2.65015479876161
0,70,365,0.30684931506849317,3.03013698630137
0,71,426,0.25586854460093894,2.5821596244131455
0,72,491,0.32179226069246436,3.0835030549898166
0,73,468,0.2799145299145299,2.752136752136752
0,74,593,0.2900505902192243,2.863406408094435
0,75,624,0.3301282051282051,3.08974358974359
0,76,531,0.3465160075329567,3.175141242937853
0,77,303,0.24092409240924093,2.3432343234323434
0,78,380,0.2789473684210526,2.705263157894737
0,79,482,0.33195020746887965,3.20746887966805
0,80,526,0.29277566539923955,2.8479087452471483
0,81,524,0.30725190839694655,2.9427480916030535
0,82,600,0.32166666666666666,3.09
0,83,301,0.31893687707641194,3.0166112956810633
0,84,388,0.26288659793814434,2.5309278350515463
0,85,419,0.2935560859188544,2.840095465393795
0,86,303,0.2508250825082508,2.495049504950495
0,87,321,0.3364485981308411,3.2585669781931466
0,88,586,0.27474402730375425,2.6860068259385668
0,89,527,0.27893738140417457,2.7096774193548385
0,90,570,0.2771929824561403,2.7228070175438597
0,91,677,0.2821270310192024,2.7621861152141802
0,92,644,0.2795031055900621,2.6677018633540373
0,93,590,0.2983050847457627,2.8847457627118644
0,94,494,0.291497975708502,2.8299595141700404
0,95,643,0.2939346811819596,2.911353032659409
0,96,450,0.34,3.1644444444444444
0,97,518,0.3088803088803089,3.011583011583012
0,98,366,0.319672131147541,2.9726775956284155
0,99,452,0.37831858407079644,3.420353982300885
0,100,618,0.3333333333333333,3.132686084142395
0,101,542,0.2933579335793358,2.885608856088561
0,102,697,0.3328550932568149,3.173601147776184
0,103,594,0.2962962962962963,2.814814814814815
0,104,355,0.3408450704225352,3.312676056338028
0,105,696,0.29454022988505746,2.82183908045977
0,106,436,0.24541284403669725,2.463302752293578
0,107,657,0.2846270928462709,2.773211567732116
0,108,674,0.3086053412462908,2.9673590504451037
0,109,508,0.3169291338582677,3.1496062992125986
0,110,446,0.3183856502242152,3.103139013452915
0,111,383,0.3368146214099217,3.1906005221932117
0,112,427,0.27634660421545665,2.63231850117096
0,113,419,0.24105011933174225,2.3198090692124107
0,114,361,0.3157894736842105,3.141274238227147
0,115,635,0.29606299212598425,2.847244094488189
0,116,316,0.31962025316455694,3.0822784810126582
0,117,373,0.3378016085790885,3.2117962466487935
0,118,474,0.3059071729957806,2.8818565400843883
0,119,373,0.3136729222520107,2.9383378016085793
0,120,402,0.2960199004975124,2.9303482587064678
0,121,394,0.3020304568527919,2.9289340101522843
0,122,538,0.28066914498141265,2.724907063197026
0,123,563,0.261101243339254,2.5435168738898755
0,124,489,0.2965235173824131,2.7770961145194275
0,125,507,0.2445759368836292,2.418145956607495
0,126,331,0.31419939577039274,3.003021148036254
0,127,630,0.34285714285714286,3.212698412698413
0,128,356,0.25,2.5
0,129,376,0.31382978723404253,3.0638297872340425
0,130,486,0.26954732510288065,2.617283950617284
0,131,693,0.3246753246753247,3.1024531024531026
0,132,436,0.2958715596330275,2.958715596330275
0,133,457,0.3063457330415755,2.9803063457330414
0,134,410,0.3146341463414634,3.029268292682927
0,135,481,0.34511434511434513,3.30977130977131
0,136,642,0.30218068535825543,3.015576323987539
0,137,409,0.3251833740831296,3.075794621026895
0,138,581,0.33562822719449226,3.163511187607573
0,139,429,0.31934731934731936,3.011655011655012
0,140,433,0.3071593533487298,2.979214780600462
0,141,551,0.294010889292196,2.8602540834845733
0,142,315,0.2920634920634921,2.8253968253968256
0,143,472,0.2838983050847458,2.860169491525424
0,144,473,0.24101479915433405,2.4397463002114166
0,145,330,0.3696969696969697,3.521212121212121
0,146,585,0.358974358974359,3.2854700854700853
0,147,339,0.24188790560471976,2.4365781710914454
0,148,598,0.3093645484949833,2.903010033444816
0,149,326,0.2822085889570552,2.791411042944785
0,150,529,0.2646502835538752,2.540642722117202
0,151,583,0.3481989708404803,3.2109777015437393
0,152,574,0.27177700348432055,2.578397212543554
0,153,664,0.2605421686746988,2.5240963855421685
0,154,473,0.24101479915433405,2.448202959830867
0,155,461,0.3123644251626898,2.8980477223427332
0,156,530,0.27358490566037735,2.6943396226415093
0,157,501,0.3273453093812375,3.1057884231536925
0,158,401,0.36658354114713215,3.506234413965087
0,159,396,0.2878787878787879,2.8484848484848486
0,160,436,0.30275229357798167,2.8623853211009176
0,161,580,0.2482758620689655,2.489655172413793
0,162,699,0.2603719599427754,2.5836909871244633
0,163,655,0.26106870229007634,2.6076335877862595
0,164,375,0.2826666666666667,2.7093333333333334
0,165,675,0.2962962962962963,2.8325925925925928
0,166,497,0.2857142857142857,2.8893360160965793
0,167,377,0.21750663129973474,2.217506631299735
0,168,484,0.2975206611570248,2.950413223140496
0,169,684,0.26900584795321636,2.6140350877192984
0,170,429,0.3356643356643357,3.114219114219114
0,171,570,0.28596491228070176,2.8175438596491227
0,172,649,0.31432973805855163,3.010785824345146
0,173,597,0.33500837520938026,3.1725293132328307
0,174,379,0.3482849604221636,3.229551451187335
0,175,474,0.25316455696202533,2.5527426160337554
0,176,483,0.3188405797101449,3.072463768115942
0,177,548,0.2737226277372263,2.7883211678832116
0,178,555,0.34054054054054056,3.272072072072072
0,179,512,0.287109375,2.77734375
0,180,365,0.29041095890410956,2.7945205479452055
0,181,564,0.3599290780141844,3.4539007092198584
0,182,465,0.3139784946236559,3.0064516129032257
0,183,619,0.2988691437802908,2.9176090468497575
0,184,571,0.3274956217162872,3.138353765323993
0,185,353,0.26628895184135976,2.555240793201133
0,186,434,0.27880184331797236,2.806451612903226
0,187,647,0.3384853168469861,3.2550231839258115
0,188,671,0.31296572280178836,3.03725782414307
0,189,583,0.3018867924528302,2.9296740994854202
0,190,338,0.2514792899408284,2.4911242603550297
0,191,439,0.27107061503416857,2.592255125284738
0,192,605,0.3884297520661157,3.5504132231404957
0,193,466,0.2875536480686695,2.811158798283262
0,194,312,0.33653846153846156,3.282051282051282
0,195,410,0.32439024390243903,3.1170731707317074
0,196,357,0.28291316526610644,2.7394957983193278
0,197,485,0.28865979381443296,2.8329896907216496
0,198,663,0.32428355957767724,3.1221719457013575
0,199,476,0.296218487394958,2.8529411764705883
0,200,578,0.3477508650519031,3.2802768166089966
0,201,343,0.3323615160349854,3.1137026239067054
0,202,317,0.31545741324921134,3.0410094637223977
0,203,527,0.3187855787476281,2.933586337760911
0,204,307,0.31921824104234525,3.0618892508143323
0,205,387,0.38242894056847543,3.627906976744186
0,206,520,0.29615384615384616,2.773076923076923
0,207,453,0.3090507726269316,2.9624724061810155
0,208,352,0.2840909090909091,2.772727272727273
0,209,621,0.322061191626409,3.0466988727858295
0,210,589,0.2903225806451613,2.7843803056027165
0,211,664,0.2936746987951807,2.8042168674698793
0,212,485,0.2948453608247423,2.779381443298969
0,213,434,0.3271889400921659,3.1889400921658986
0,214,543,0.27440147329650094,2.7329650092081033
0,215,361,0.30193905817174516,2.8642659279778395
0,216,319,0.3103448275862069,2.909090909090909
0,217,563,0.35879218472468916,3.3818827708703374
0,218,469,0.32409381663113007,3.2025586353944564
0,219,400,0.315,2.945
0,220,589,0.298811544991511,2.845500848896435
0,221,655,0.28549618320610687,2.7419847328244273
0,222,415,0.26024096385542167,2.6313253012048192
0,223,369,0.2845528455284553,2.7913279132791327
0,224,326,0.31901840490797545,3.1595092024539877
0,225,464,0.29094827586206895,2.831896551724138
0,226,403,0.3200992555831266,3.0521091811414394
0,227,489,0.32515337423312884,3.0756646216768915
0,228,534,0.31647940074906367,3.097378277153558
0,229,354,0.24858757062146894,2.3559322033898304
0,230,513,0.290448343079922,2.853801169590643
0,231,519,0.27167630057803466,2.6551059730250484
0,232,613,0.25774877650897227,2.5252854812398042
0,233,381,0.28608923884514437,2.8398950131233596
0,234,392,0.3163265306122449,2.9948979591836733
0,235,611,0.2896890343698854,2.841243862520458
0,236,457,0.3085339168490153,2.962800875273523
0,237,519,0.2678227360308285,2.674373795761079
0,238,428,0.3364485981308411,3.0093457943925235
0,239,554,0.29422382671480146,2.7870036101083033
0,240,634,0.34542586750788645,3.186119873817035
0,241,327,0.327217125382263,3.1314984709480123
0,242,630,0.3047619047619048,2.907936507936508
0,243,683,0.2972181551976574,2.8667642752562226
0,244,647,0.30602782071097373,2.8500772797527048
0,245,379,0.3034300791556728,3.0237467018469655
0,246,413,0.3196125907990315,2.9588377723970942
0,247,413,0.26634382566585957,2.5520581113801453
0,248,558,0.25806451612903225,2.5340501792114694
0,249,445,0.31910112359550563,3.042696629213483
0,250,306,0.3006535947712418,3.0
0,251,477,0.3438155136268344,3.1446540880503147
0,252,455,0.2989010989010989,2.8131868131868134
0,253,468,0.29914529914529914,2.871794871794872
0,254,306,0.32679738562091504,3.052287581699346
0,255,319,0.329153605015674,3.153605015673981
0,256,451,0.30376940133037694,2.975609756097561
0,257,475,0.2694736842105263,2.606315789473684
0,258,386,0.28756476683937826,2.849740932642487
0,259,368,0.27717391304347827,2.75
0,260,536,0.28171641791044777,2.7686567164179103
0,261,444,0.29954954954954954,2.8873873873873874
0,262,667,0.29985007496251875,2.9685157421289357
0,263,572,0.2692307692307692,2.699300699300699
0,264,694,0.3112391930835735,2.9711815561959654
0,265,573,0.26527050610820246,2.614310645724258
0,266,461,0.28633405639913234,2.859002169197397
0,267,331,0.2719033232628399,2.622356495468278
0,268,645,0.27596899224806204,2.7286821705426356
0,269,334,0.3083832335329341,2.964071856287425
0,270,334,0.3323353293413174,3.2634730538922154
0,271,524,0.2748091603053435,2.6755725190839694
0,272,460,0.2717391304347826,2.7043478260869565
0,273,349,0.3667621776504298,3.5702005730659025
0,274,627,0.30303030303030304,2.8708133971291865
0,275,609,0.2939244663382594,2.8144499178981937
0,276,456,0.28728070175438597,2.7982456140350878
