round,mean_cooperation,std_cooperation,mean_payoff,std_payoff
320,0.29783321968275733,,2.874653829981882,
321,0.29793753394275024,,2.8757487587548636,
322,0.2971551096157516,,2.871950587818575,
323,0.29801994026103856,,2.8806401428002912,
324,0.2983901162725227,,2.8831856709449744,
325,0.29808562093449725,,2.87740812523761,
326,0.2980265381914356,,2.876354757634168,
327,0.29775620801531555,,2.875855503334423,
328,0.2982124647386843,,2.8782606720574915,
329,0.29824849743094406,,2.8765048633523542,
330,0.29811823359139483,,2.876832422507491,
331,0.29853357070851827,,2.8825587772426644,
332,0.29690888631062373,,2.869470956767596,
333,0.2975114702829686,,2.876425206068475,
334,0.29769138515389476,,2.8785751638120907,
335,0.2968996820445642,,2.870939005769445,
336,0.2970949918813267,,2.872020185400573,
337,0.29743572170830934,,2.874902254811079,
338,0.29775271768895273,,2.878593529987942,
339,0.29725996353202233,,2.872692008201365,
340,0.29734266277927407,,2.871563608955062,
341,0.29771508693915866,,2.874470221101857,
342,0.2979524088060176,,2.8757785100264126,
343,0.29696582212409706,,2.8689691783111515,
344,0.29743413130472496,,2.8726149781086656,
345,0.29739766714327187,,2.872842901951979,
346,0.29705813512529644,,2.8714093923371076,
347,0.2983537255744303,,2.88028920736953,
348,0.29837518804580593,,2.8828659232015843,
349,0.2987235960612997,,2.8846247471824364,
350,0.29848032101135913,,2.8828607850690076,
351,0.29902291146714305,,2.8851476705380144,
352,0.29845880477610504,,2.883736269163154,
353,0.29937745634274976,,2.8899354347352415,
354,0.2993825447816723,,2.8919957809867496,
355,0.2990072179783669,,2.8870199377953116,
356,0.3003787645811196,,2.89774887385159,
357,0.3007141916353245,,2.898778154890196,
358,0.3005981833344957,,2.898673467434278,
359,0.30006383248445584,,2.8948449069434967,
360,0.3007745845479857,,2.89955192004136,
361,0.29998395563471064,,2.892878634625088,
362,0.2991287550263035,,2.8848522398625933,
363,0.2991749876052482,,2.8831372460021787,
364,0.29917265625573297,,2.885650250247856,
365,0.30006650540555585,,2.892217689264738,
366,0.2998071402623044,,2.8913689401516836,
367,0.2996643527357026,,2.8901161452852646,
368,0.29997084728054735,,2.891145594392197,
369,0.30020877098069854,,2.894189798650086,
370,0.29983607794387057,,2.8894960080644356,
371,0.2994717531157748,,2.888099507432741,
372,0.299124567647472,,2.8867525985031843,
373,0.29965652017667016,,2.890898254003927,
374,0.2996288587231109,,2.889004160275575,
375,0.29862470943252234,,2.8825011138589356,
376,0.2989611576474337,,2.886744237041118,
377,0.2990829172657542,,2.8851629762940703,
378,0.29987315961417965,,2.8899023721870543,
379,0.2991989890284859,,2.884099978204956,
380,0.2985579585397778,,2.8777006124619513,
381,0.2984389682430955,,2.878750986965847,
382,0.2979805821504576,,2.875571757814359,
383,0.29801985046647683,,2.875760898185287,
384,0.2972061089252663,,2.868719621834398,
385,0.29640530657679387,,2.8625027730467956,
386,0.2970084481346099,,2.8657144323400012,
387,0.29657113876932495,,2.8634815074690496,
388,0.29717113734867856,,2.868522787409911,
389,0.29747395883295824,,2.8712329219716075,
390,0.29750925263390127,,2.872136888538463,
391,0.29755860586139216,,2.873130673830708,
392,0.298431887421188,,2.8820863916631243,
393,0.29822964018798165,,2.8791684192745484,
394,0.29886884752134,,2.8838063634836786,
395,0.2986967849282681,,2.883823516560708,
396,0.29896809953885223,,2.8857149396093003,
397,0.2986530084894858,,2.87987186651238,
398,0.30038329934254254,,2.8956390332795356,
399,0.2999372916326399,,2.893422169874528,
400,0.3001347143406319,,2.8919871539531408,
401,0.30014222146949343,,2.8930713272990536,
402,0.29977158177234015,,2.893754135634626,
403,0.29945752327207315,,2.891926468252391,
404,0.2985606011305001,,2.8848017919726883,
405,0.29864847938574207,,2.884338533195424,
406,0.29835903692735155,,2.881708720091211,
407,0.2985812545570774,,2.8811633209198813,
408,0.2985812964614689,,2.8813873886075982,
409,0.2984526132674565,,2.8809158344848007,
410,0.2993847241206963,,2.885984172863075,
411,0.29953602187426626,,2.887434578892549,
412,0.29898486667874835,,2.8822982159211468,
413,0.2995193875431805,,2.8899951070068988,
414,0.2984311921919619,,2.881930279977475,
415,0.2981143835975264,,2.880509267281709,
416,0.29720877004901064,,2.872782577482123,
417,0.29743391005965314,,2.873415454919113,
418,0.2976692761878627,,2.875817813361004,
419,0.29829771796344035,,2.8835487899086503,
420,0.2984220664966279,,2.8854994325128946,
421,0.29762543528710955,,2.878778103395017,
422,0.2983505067571888,,2.884221024035331,
423,0.29749099638792303,,2.8761604287230007,
424,0.29729974948510607,,2.872594994945631,
425,0.2964044019605052,,2.86662534485899,
426,0.29706933020691234,,2.8710428442526816,
427,0.2972763445260578,,2.873569173126542,
428,0.2969480119482568,,2.8734107532067688,
429,0.2969364160749598,,2.8737061637675265,
430,0.29597724998468256,,2.8649539540351125,
431,0.2961034816213398,,2.866651518953474,
432,0.296312573617216,,2.8692503324825265,
433,0.29704930082100955,,2.875334083497624,
434,0.2972325114035495,,2.87167275705249,
435,0.2979456707892604,,2.87925523762414,
436,0.29904877890531295,,2.8871071889500164,
437,0.29942346521982577,,2.8913362024887297,
438,0.29822145159978475,,2.8783124551665877,
439,0.2981611214123697,,2.8772494539495677,
440,0.29874871373653306,,2.88395613198893,
441,0.29869645392638755,,2.885480952586605,
442,0.298399495269132,,2.8841794635195037,
443,0.29945839917493233,,2.889285898499609,
444,0.29875915147005294,,2.884084074180598,
445,0.29888990423149503,,2.883406723346149,
446,0.2985281446811709,,2.8830411941646465,
447,0.29848643442602274,,2.8819327658141787,
448,0.2969795232261392,,2.869182997996726,
449,0.29685510839945073,,2.868462076237582,
450,0.2972929087558845,,2.8722548579796765,
451,0.29688342679945606,,2.8695055491746926,
452,0.29779006093075644,,2.877540057604126,
453,0.297937530984112,,2.879241878453648,
454,0.2984381790398395,,2.882327186512317,
455,0.2983942130229969,,2.8809709061813327,
456,0.29904961210557524,,2.886053720481403,
457,0.2987508197315867,,2.883728124582147,
458,0.29866535004171824,,2.8806079371021056,
459,0.29867499063487296,,2.8811128244695285,
460,0.2990658146239058,,2.8839413931069147,
461,0.2984945433658817,,2.88011637896987,
462,0.29859568252174584,,2.8821873875969453,
463,0.29881864657026674,,2.8837716354754526,
464,0.29817330446994145,,2.8803094335268473,
465,0.297841266423727,,2.877199487375665,
466,0.29716243842948703,,2.8711835844449047,
467,0.2966079886985293,,2.864540277416019,
468,0.296620287901977,,2.8643222682393747,
469,0.2972274289146847,,2.870871835867896,
470,0.297672620328264,,2.874396854146187,
471,0.29864384696386137,,2.878991852366045,
472,0.29934021163154284,,2.8854494328936005,
473,0.2998079898867019,,2.88713936803338,
474,0.30064376145554655,,2.894918419626322,
475,0.300251144610125,,2.892743946394646,
476,0.2998565112433649,,2.889293204863309,
477,0.3004306432594797,,2.8944904527320934,
478,0.2996558602762713,,2.8898210296703524,
479,0.30005108359010246,,2.8947966773510525,
480,0.2989364831563965,,2.8895668121076783,
